,user_loginStatus,user_id,user_personal_language,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,customer_id,customer_name,customer_family,customer_groupInfo_id,customer_groupInfo_name,customer_networkInfo_id,customer_networkInfo_name,screen_name,screen_language
415,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
416,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
417,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
418,loggedout,,,10152241,house,house,1780000,forsale,1180,xl,installed,1900,good,gas,373,7,450,,true,300,true,true,,3,,,2078276,barnesbrussels,agency,,,,,classifieddetails,en
419,loggedout,,,10143254,house,house,425000,forsale,4950,xl,semiequipped,1975,good,fueloil,482,3,991,true,true,,true,,,1,2,,3016146,honestymarche-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
420,loggedout,,,10143136,house,apartmentblock,450000,forsale,9600,xl,installed,1885,good,gas,217,6,460,true,,215,true,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
421,loggedout,,,10142887,house,house,750000,forsale,1150,xl,installed,1936,torenovate,gas,424,4,360,true,true,,true,,,1,1,,2352,latouretpetitvente,agency,,,,,classifieddetails,en
422,loggedout,,,10143366,house,exceptionalproperty,849000,forsale,4607,xl,hyperequipped,1899,good,fueloil,245,6,16959,true,true,15324,true,true,,1,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
423,loggedout,,,10149679,house,house,324000,forsale,1755,xl,installed,1973,good,gas,280,3,264,,true,150,true,,,2,1,,2041,multimmobvba,agency,,,,,classifieddetails,en
424,loggedout,,,10149241,house,house,450000,forsale,1150,xl,installed,1968,torenovate,gas,287,3,170,true,true,50,true,,,,,,2179039,maximerealestate,agency,,,,,classifieddetails,en
425,loggedout,,,10149158,house,house,495000,forsale,3070,xl,usahyperequipped,1932,good,gas,321,5,187,true,true,70,true,true,,1,,,3595583,century21homesweethome,agency,,,,,classifieddetails,en
426,loggedout,,,10149675,house,house,650000,forsale,1650,xl,installed,1991,good,gas,304,4,1169,,,,true,true,,1,,,2041,multimmobvba,agency,,,,,classifieddetails,en
427,loggedout,,,10149681,house,house,650000,forsale,1654,xl,installed,1991,good,gas,304,4,1169,,,,true,true,,1,,,2041,multimmobvba,agency,,,,,classifieddetails,en
428,loggedout,,,10148614,house,house,760000,forsale,1200,xl,installed,1958,good,gas,290,5,178,true,true,75,true,true,,1,,,145409,expertissimmo,agency,,,,,classifieddetails,en
429,loggedout,,,10155861,house,apartmentblock,230000,forsale,1400,xl,notinstalled,1955,torenovate,gas,404,4,165,,true,,true,,,,,,3530190,trevilogis,agency,,,,,classifieddetails,en
430,loggedout,,,10140837,house,house,129000,forsale,9600,xl,notinstalled,1936,torenovate,gas,649,3,610,,,430,,,,,3,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
431,loggedout,,,10140833,house,house,300000,forsale,4350,xl,installed,1996,good,fueloil,377,2,714,,,540,true,,,1,3,,3130786,l&#039;immobilièredemarneffe,agency,,,,,classifieddetails,en
432,loggedout,,,10140459,housegroup,housegroup,415000-449000,forsale,1745,xl,,,,,,,,,,,,,,,,1,3393240,kasper&amp;kent,agency,,,,,classifieddetails,en
433,loggedout,,,10142058,house,villa,550000,forsale,1325,xl,installed,1976,tobedoneup,fueloil,225,4,1886,,,1737,true,,,1,6,,3853940,weinvestbwcentre,agency,,,,,classifieddetails,en
434,loggedout,,,10147189,house,house,475000,forsale,1150,xl,hyperequipped,1931,justrenovated,gas,546,3,246,true,true,85,true,,,,2,,2179039,maximerealestate,agency,,,,,classifieddetails,en
435,loggedout,,,10148020,house,villa,765000,forsale,8790,xl,hyperequipped,2000,good,gas,231,4,763,,true,,,,true,,2,,2289068,immobeguin,agency,,,,,classifieddetails,en
436,loggedout,,,10153406,house,villa,265000,forsale,6940,xl,notinstalled,1955,torenovate,,850,4,1180,true,true,1180,true,,,1,2,,2138115,picardimmo,agency,,,,,classifieddetails,en
437,loggedout,,,10157634,house,otherproperty,435000,forsale,9500,xl,semiequipped,1979,torenovate,fueloil,592,4,936,,,,,,,1,,,1002634,immobeguin,agency,,,,,classifieddetails,en
438,loggedout,,,10138497,house,house,359000,forsale,9600,xl,hyperequipped,1956,asnew,fueloil,178,4,1424,true,true,952,true,,,1,8,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
439,loggedout,,,10138446,housegroup,housegroup,395000-395000,forsale,9230,xl,,,,,,,,,,,,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
440,loggedout,,,10138311,house,apartmentblock,1000000,forsale,1050,xl,hyperequipped,1920,good,gas,501,10,285,true,true,145,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
441,loggedout,,,10138267,house,villa,1195000,forsale,1933,xl,installed,1969,good,fueloil,452,7,1241,,,,true,,,2,5,,3823799,immo-time,agency,,,,,classifieddetails,en
442,loggedout,,,10146510,house,house,695000,forsale,1030,xl,hyperequipped,1911,torenovate,fueloil,460,5,170,true,true,65,true,true,,,,,3884703,,private,,,,,classifieddetails,en
443,loggedout,,,10156510,house,villa,435000,forsale,9500,xl,semiequipped,1979,torenovate,fueloil,592,4,936,,,,,,,1,,,1002634,immobeguin,agency,,,,,classifieddetails,en
444,loggedout,,,10154584,house,house,720000,forsale,1180,xl,hyperequipped,1948,tobedoneup,gas,176,4,154,,true,40,true,,,,,,1953332,tomsonproperties,agency,,,,,classifieddetails,en
445,loggedout,,,10154634,house,apartmentblock,2890000,forsale,1190,xl,usahyperequipped,1927,justrenovated,gas,246,8,230,,true,,,,,1,1,,1942392,bathim&amp;col’immobiliersurmesure,agency,,,,,classifieddetails,en
446,loggedout,,,10138007,housegroup,housegroup,340980-340980,forsale,2430,xl,,,,,,,,,,,,,,,,1,2152228,heylenvastgoedgeel,agency,,,,,classifieddetails,en
447,loggedout,,,10135978,house,house,419500,forsale,1730,xl,usahyperequipped,1994,asnew,gas,226,3,216,,,216,true,,,,1,,3765224,livingstonedilbeek,agency,,,,,classifieddetails,en
448,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
449,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
450,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
451,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
452,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
453,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
454,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
455,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
456,loggedout,,,10135994,house,house,990000,forsale,1150,xl,usasemiequipped,1967,good,fueloil,200,4,387,,,135,true,true,,2,4,,145409,expertissimmo,agency,,,,,classifieddetails,en
457,loggedout,,,10145148,house,apartmentblock,700000,forsale,1030,xl,usahyperequipped,1930,good,gas,317,8,100,true,,,true,,true,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
458,loggedout,,,10147050,house,villa,995000,forsale,1380,xl,installed,1980,good,fueloil,212,6,5541,true,true,5341,true,true,true,,6,,3853940,weinvestbwcentre,agency,,,,,classifieddetails,en
459,loggedout,,,10151618,house,mixedusebuilding,455000,forsale,1020,xl,hyperequipped,1890,good,gas,549,4,187,true,true,119,true,true,,,,,1355753,j&amp;jproperties,agency,,,,,classifieddetails,en
460,loggedout,,,10152970,house,house,460000,forsale,1640,xl,semiequipped,1918,good,fueloil,437,3,1298,,true,1166,,,,,,,2041,multimmobvba,agency,,,,,classifieddetails,en
461,loggedout,,,10135164,house,villa,1250000,forsale,1420,xl,usahyperequipped,1975,asnew,fueloil,296,5,4677,true,true,4300,true,true,,2,2,,3623946,bytheway,agency,,,,,classifieddetails,en
462,loggedout,,,10142950,house,house,345000,forsale,1030,xl,semiequipped,1933,tobedoneup,gas,450,4,75,true,true,,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
463,loggedout,,,10068980,house,house,499000,forsale,1820,xl,hyperequipped,1970,asnew,gas,346,3,1090,true,true,850,true,,,1,4,,3595583,century21homesweethome,agency,,,,,classifieddetails,en
464,loggedout,,,10142944,house,house,600000,forsale,1040,xl,installed,1931,good,fueloil,385,5,120,true,true,50,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
465,loggedout,,,10144440,house,manorhouse,695000,forsale,8581,xl,installed,1957,justrenovated,gas,229,5,1996,,true,,,,,,20,,2289068,immobeguin,agency,,,,,classifieddetails,en
466,loggedout,,,10156436,house,house,215000,forsale,8790,xl,semiequipped,1961,torenovate,fueloil,886,3,408,,true,,true,,,1,,,2289068,immobeguin,agency,,,,,classifieddetails,en
467,loggedout,,,10156164,house,house,499000,forsale,2980,xl,installed,1976,good,gas,350,3,1353,,,,,,,,,,2152234,heylenvastgoedoostmalle,agency,,,,,classifieddetails,en
468,loggedout,,,10156515,house,house,529000,forsale,3941,xl,installed,1988,good,fueloil,277,4,1866,,,,true,true,,3,2,,3839367,heylenvastgoedlommel,agency,,,,,classifieddetails,en
469,loggedout,,,10156828,house,villa,629900,forsale,2390,xl,installed,1968,good,gas,404,4,1349,,,1000,,,,,,,2719360,heylenexclusief,agency,,,,,classifieddetails,en
470,loggedout,,,10154561,house,apartmentblock,1570000,forsale,1050,xl,notinstalled,1881,good,gas,429,6,280,,,,,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
471,loggedout,,,10141775,house,house,199500,forsale,4500,xl,installed,1970,good,gas,344,4,365,,true,285,true,,,,,,2222,trevirasquain,agency,,,,,classifieddetails,en
472,loggedout,,,10140834,house,house,240000,forsale,4350,xl,installed,1996,good,fueloil,377,2,620,,,540,true,,,,3,,3130786,l&#039;immobilièredemarneffe,agency,,,,,classifieddetails,en
473,loggedout,,,10142520,house,villa,1750000,forsale,1180,xl,,1962,asnew,gas,412,4,1154,,true,,true,true,,1,,,2078276,barnesbrussels,agency,,,,,classifieddetails,en
474,loggedout,,,10145324,house,mixedusebuilding,750000,forsale,4280,xl,usahyperequipped,1900,asnew,,225,4,4541,true,,3500,true,true,,1,4,,3130786,l&#039;immobilièredemarneffe,agency,,,,,classifieddetails,en
475,loggedout,,,10147055,house,apartmentblock,1409000,forsale,1070,xl,semiequipped,1960,tobedoneup,gas,293,5,119,,,,,,,,,,3623946,bytheway,agency,,,,,classifieddetails,en
476,loggedout,,,10083513,house,house,329000,forsale,2830,xl,installed,1940,justrenovated,,173,3,100,true,true,,true,true,,,,,3594244,urbanconcept,agency,,,,,classifieddetails,en
477,loggedout,,,10154111,house,house,586000,forsale,2960,xl,installed,2006,good,gas,150,4,380,,,120,true,,,1,,,3250917,a-vastgoed,agency,,,,,classifieddetails,en
478,loggedout,,,10153155,house,house,650000,forsale,4020,xl,semiequipped,,asnew,gas,305,5,173,,,,,,,8,,,3292073,treviliege,agency,,,,,classifieddetails,en
479,loggedout,,,10151666,house,house,1050000,forsale,1040,xl,installed,1907,good,,310,5,195,true,true,70,true,true,,1,,,145409,expertissimmo,agency,,,,,classifieddetails,en
480,loggedout,,,10132585,housegroup,housegroup,350528-412542,forsale,9800,xl,,,,,,,,,,,,,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
481,loggedout,,,10132433,housegroup,housegroup,499000-585000,forsale,1930,xl,,,,,150,,,,,,,,,32,32,1,1811742,latouretpetitimmobilierneuf,real_estate_agency,,,,,classifieddetails,en
482,loggedout,,,10084879,house,house,325000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,193,,,37,true,true,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
483,loggedout,,,10084878,house,house,325000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,195,,,39,true,true,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
484,loggedout,,,10084880,house,house,339000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,191,,,35,true,true,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
485,loggedout,,,10084877,house,house,345000,forsale,9890,xl,hyperequipped,2021,asnew,gas,1,3,208,,,44,true,true,,,,1,1989885,immodavinci,agency,,,,,classifieddetails,en
486,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
487,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
488,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
489,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
490,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
491,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
492,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
493,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
494,loggedout,,,9651402,house,house,403950,forsale,1790,xl,usahyperequipped,2021,asnew,gas,25,3,321,,,,true,,,,1,1,3765224,livingstonedilbeek,agency,,,,,classifieddetails,en
495,loggedout,,,10139841,house,house,649000,forsale,1160,xl,notinstalled,1950,tobedoneup,gas,295,3,135,,true,36,true,,,1,1,,3444556,propertylab,agency,,,,,classifieddetails,en
496,loggedout,,,10144439,house,house,310000,forsale,8520,xl,installed,1959,good,gas,420,3,518,,,,true,,,1,2,,2289068,immobeguin,agency,,,,,classifieddetails,en
497,loggedout,,,10064809,house,countrycottage,750000,forsale,4280,xl,usahyperequipped,1900,asnew,,225,4,4541,true,,3500,true,true,,1,4,,3130786,l&#039;immobilièredemarneffe,agency,,,,,classifieddetails,en
498,loggedout,,,10149680,house,house,369000,forsale,1755,xl,installed,1965,tobedoneup,fueloil,811,3,1407,,true,1075,,true,,2,1,,2041,multimmobvba,agency,,,,,classifieddetails,en
499,loggedout,,,10149677,house,house,395000,forsale,1650,xl,semiequipped,1966,torenovate,,912,3,312,,true,,true,,,2,1,,2041,multimmobvba,agency,,,,,classifieddetails,en
500,loggedout,,,10156511,house,mixedusebuilding,249000,forsale,9690,xl,installed,2015,good,,58,2,110,,,,true,,,1,,,1002634,immobeguin,agency,,,,,classifieddetails,en
501,loggedout,,,10155565,house,house,360000,forsale,6600,xl,,1918,justrenovated,gas,84,3,85,,true,,true,true,,,,,3858583,eratopimmobastogne–3agences,agency,,,,,classifieddetails,en
502,loggedout,,,10154776,house,mixedusebuilding,495000,forsale,1933,xl,hyperequipped,1900,good,gas,,2,270,true,,,true,,,,4,,2538985,keystones,agency,,,,,classifieddetails,en
503,loggedout,,,10156449,house,mansion,1495000,forsale,9000,xl,installed,2012,asnew,,172,2,220,,true,,true,,,2,,,2289068,immobeguin,agency,,,,,classifieddetails,en
504,loggedout,,,10156447,house,mansion,1495000,forsale,9000,xl,installed,2012,asnew,,172,2,220,,true,,true,,,2,,,2289068,immobeguin,agency,,,,,classifieddetails,en
505,loggedout,,,10130207,house,house,120000,forsale,4420,xl,installed,1900,good,pellet,1181,2,43,,,,true,,,,,,2144544,labelimmosprl,agency,,,,,classifieddetails,en
506,loggedout,,,10130670,house,apartmentblock,255000,forsale,4841,xl,usainstalled,1850,good,fueloil,403,5,432,true,true,339,,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
507,loggedout,,,10130669,house,house,255000,forsale,4841,xl,usainstalled,1850,good,fueloil,403,5,432,true,true,339,,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
508,loggedout,,,10131302,housegroup,housegroup,449500-461250,forsale,2860,xl,,,,,,,,,,,,,,,,1,2206170,c&amp;mvastgoed,agency,,,,,classifieddetails,en
509,loggedout,,,10136405,house,house,229500,forsale,4470,xl,installed,2003,good,gas,166,3,665,,,305,true,,,,,,2222,trevirasquain,agency,,,,,classifieddetails,en
510,loggedout,,,10137914,house,house,595000,forsale,1731,xl,installed,1971,asnew,gas,158,4,422,,,,true,true,,2,4,,2019,structura,agency,,,,,classifieddetails,en
511,loggedout,,,10137617,house,otherproperty,645000,forsale,7910,xl,installed,1979,good,fueloil,282,4,2901,,,,true,,,2,,,3852359,immobeguin,agency,,,,,classifieddetails,en
512,loggedout,,,10137614,house,villa,645000,forsale,7910,xl,installed,1979,good,fueloil,282,4,2901,,,,true,,,2,,,3852359,immobeguin,agency,,,,,classifieddetails,en
513,loggedout,,,10154572,house,house,279000,forsale,6941,xl,,2022,asnew,electric,244,3,300,true,,,true,,,,1,1,3855594,labelimmo,agency,,,,,classifieddetails,en
514,loggedout,,,10140917,house,house,175000,forsale,1470,xl,notinstalled,1875,tobedoneup,gas,282,2,260,true,true,,true,,,,,,570039,dalozesa,agency,,,,,classifieddetails,en
515,loggedout,,,10141767,house,house,200000,forsale,6720,xl,notinstalled,1850,torenovate,,702,4,568,true,,348,true,,,2,4,,3864474,weinvestsud-luxembourg,agency,,,,,classifieddetails,en
516,loggedout,,,10145344,house,house,109000,forsale,9600,xl,semiequipped,1915,torenovate,gas,,2,100,true,,35,,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
517,loggedout,,,10146157,house,house,235000,forsale,3320,xl,hyperequipped,1969,asnew,gas,234,2,71,,true,14,,,,1,,,3356453,immo-fast,agency,,,,,classifieddetails,en
518,loggedout,,,10146156,house,house,235000,forsale,3320,xl,hyperequipped,1969,asnew,gas,217,2,65,,true,14,,,,1,,,3356453,immo-fast,agency,,,,,classifieddetails,en
519,loggedout,,,10146060,house,house,310000,forsale,1450,xl,semiequipped,1930,torenovate,fueloil,430,3,752,,,450,true,,,,,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
520,loggedout,,,10145815,house,mixedusebuilding,1400000,forsale,1080,xl,,1940,tobedoneup,gas,255,9,503,,true,,,,,,,,3730998,grantproperties,agency,,,,,classifieddetails,en
521,loggedout,,,10147945,house,house,150000,forsale,4500,xl,semiequipped,1918,torenovate,,564,4,911,,true,,true,,,1,,,2222,trevirasquain,agency,,,,,classifieddetails,en
522,loggedout,,,10147386,house,house,349000,forsale,2960,xl,semiequipped,2001,torenovate,wood,901,2,1555,,true,1492,,,,,,,3692659,heylenvastgoedbrasschaat,agency,,,,,classifieddetails,en
523,loggedout,,,10147277,house,villa,395000,forsale,8792,xl,installed,1964,tobedoneup,fueloil,407,4,1032,,true,,,,,1,,,2289068,immobeguin,agency,,,,,classifieddetails,en
524,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
525,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
526,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
527,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
528,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
529,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
530,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
531,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
532,loggedout,,,10147514,house,villa,1050000,forsale,2960,xl,installed,1979,tobedoneup,gas,239,6,1841,,true,1460,true,true,,3,2,,2719360,heylenexclusief,agency,,,,,classifieddetails,en
533,loggedout,,,10151506,house,house,459000,forsale,1831,xl,installed,1960,asnew,fueloil,481,4,485,,true,,,,,,,,3393240,kasper&amp;kent,agency,,,,,classifieddetails,en
534,loggedout,,,9846450,house,house,99000,forsale,4051,xl,notinstalled,1918,tobedoneup,fueloil,705,1,236,,true,160,true,true,,2,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
535,loggedout,,,9985953,house,house,99000,forsale,4100,xl,notinstalled,1918,good,gas,315,2,25,true,,,,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
536,loggedout,,,10115903,house,house,120000,forsale,4480,xl,notinstalled,1899,torestore,carbon,569,3,156,true,true,35,,,,1,,,3855594,labelimmo,agency,,,,,classifieddetails,en
537,loggedout,,,10078036,house,house,129000,forsale,4500,xl,notinstalled,1850,good,gas,343,2,59,,true,,,,,,,,3855594,labelimmo,agency,,,,,classifieddetails,en
538,loggedout,,,10078035,house,mixedusebuilding,129000,forsale,4500,xl,notinstalled,1850,good,gas,343,2,59,,true,,,,,,,,3855594,labelimmo,agency,,,,,classifieddetails,en
539,loggedout,,,10070002,house,house,139500,forsale,4520,xl,notinstalled,1918,tobedoneup,gas,781,4,345,,true,275,true,,,,,,2222,trevirasquain,agency,,,,,classifieddetails,en
540,loggedout,,,9977119,house,house,149000,forsale,4040,xl,notinstalled,1919,torenovate,gas,765,4,222,true,true,147,true,true,,1,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
541,loggedout,,,10075923,house,house,149000,forsale,4420,xl,semiequipped,1874,good,gas,433,2,107,true,true,37,,,,,,,2144544,labelimmosprl,agency,,,,,classifieddetails,en
542,loggedout,,,9601088,house,farmhouse,149000,forsale,4560,xl,notinstalled,1880,torenovate,fueloil,471,5,581,true,true,,true,,,,2,,652522,groupecadimmotrooz-liège-sprimont,agency,,,,,classifieddetails,en
543,loggedout,,,10019077,house,house,149000,forsale,4800,xl,notinstalled,1850,torenovate,gas,433,3,476,true,true,224,true,true,,,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
544,loggedout,,,10087889,house,house,149000,forsale,6800,xl,notinstalled,1998,torenovate,fueloil,470,1,158,true,,60,true,,,2,1,,3346893,honestylibramont-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
545,loggedout,,,10091676,house,house,155000,forsale,6672,xl,semiequipped,1949,tobedoneup,wood,623,3,480,true,true,290,,,,,,,2138115,picardimmo,agency,,,,,classifieddetails,en
546,loggedout,,,10099203,house,house,159000,forsale,9600,xl,semiequipped,1930,tobedoneup,gas,346,2,300,,,230,,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
547,loggedout,,,10078050,house,house,165000,forsale,4101,xl,semiequipped,1938,tobedoneup,gas,487,2,235,,true,120,true,,,,,,652522,groupecadimmotrooz-liège-sprimont,agency,,,,,classifieddetails,en
548,loggedout,,,10036307,house,house,169000,forsale,4020,xl,notinstalled,1958,good,gas,504,3,168,,true,66,true,true,,,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
549,loggedout,,,9846452,house,house,169000,forsale,4100,xl,semiequipped,1918,good,fueloil,508,3,122,,,,true,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
550,loggedout,,,10121408,house,house,175000,forsale,6870,xl,notinstalled,1940,asnew,fueloil,234,2,721,true,true,,true,,,,,,3016146,honestymarche-7bureauxprochesdechezvous,agency,,,,,classifieddetails,en
551,loggedout,,,10033859,house,mixedusebuilding,185000,forsale,6980,xl,installed,1953,tobedoneup,fueloil,464,4,100,true,true,,,true,,,,,3853970,weinvestmarche,agency,,,,,classifieddetails,en
552,loggedout,,,10004225,house,house,185000,forsale,9600,xl,hyperequipped,1900,good,gas,247,2,140,true,,56,true,,,,,,3154230,dmgvastgoed,agency,,,,,classifieddetails,en
553,loggedout,,,9819963,house,house,189000,forsale,4100,xl,installed,1918,good,gas,234,4,420,true,,335,true,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
554,loggedout,,,10028451,house,house,189000,forsale,4420,xl,semiequipped,1954,tobedoneup,fueloil,546,5,324,,true,280,true,true,,1,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
555,loggedout,,,10069057,house,house,194000,forsale,4000,xl,installed,1948,good,gas,358,3,90,true,true,30,true,true,,,,,3502683,nigelimmo,agency,,,,,classifieddetails,en
556,loggedout,,,10015159,house,house,199000,forsale,3770,xl,notinstalled,1953,justrenovated,fueloil,423,2,277,true,true,190,true,true,,,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
557,loggedout,,,9737379,house,mixedusebuilding,199000,forsale,4020,xl,usasemiequipped,1918,good,fueloil,333,2,305,,true,100,true,,,,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
558,loggedout,,,9768237,house,house,199000,forsale,4682,xl,semiequipped,1963,good,fueloil,460,3,652,,,536,true,true,,1,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
559,loggedout,,,10098942,house,mixedusebuilding,210000,forsale,4101,xl,notinstalled,1874,torenovate,gas,168,3,1020,,true,64,true,,,,,,3855594,labelimmo,agency,,,,,classifieddetails,en
560,loggedout,,,10067823,house,house,215000,forsale,6990,xl,installed,1850,good,fueloil,688,5,899,true,,705,true,,,1,3,,2138115,picardimmo,agency,,,,,classifieddetails,en
561,loggedout,,,8018096,housegroup,housegroup,216803.98-227363.98,forsale,7900,xl,,,,,,,,,,,,,,,,1,2645798,immo123,agency,,,,,classifieddetails,en
